tconst,averageRating,numVotes,titleType,title,originalTitle,isAdult,year,runtimeMinutes,imdb_genres
tt0112712,4.8,355,movie,condition red,Condition Red,0,1995,83,"Action,Drama,Thriller"
tt0112714,7.4,1588,movie,the confessional,Le confessionnal,0,1995,100,"Drama,Mystery,Thriller"
tt0112715,5.2,45121,movie,congo,Congo,0,1995,109,"Action,Adventure,Mystery"
tt0112716,5.9,1011,movie,the convent,O Convento,0,1995,91,"Drama,Mystery"
tt0112722,6.6,58210,movie,copycat,Copycat,0,1995,123,"Drama,Mystery,Thriller"
tt0112740,7.3,110134,movie,crimson tide,Crimson Tide,0,1995,116,"Action,Drama,Thriller"
tt0112744,6.3,13439,movie,the crossing guard,The Crossing Guard,0,1995,111,"Drama,Thriller"
tt0112746,4.8,114,movie,the crude oasis,The Crude Oasis,0,1993,81,"Drama,Romance,Thriller"
tt0112749,6.8,1836,movie,"cry, the beloved country","Cry, the Beloved Country",0,1995,106,"Drama,Thriller"
tt0112757,7.7,9811,movie,the cure,The Cure,0,1995,97,Drama
tt0112759,6.7,231,movie,curtis's charm,Curtis's Charm,0,1995,74,"Comedy,Drama"
tt0112760,5.7,27785,movie,cutthroat island,Cutthroat Island,0,1995,124,"Action,Adventure,Comedy"
tt0112767,7.2,5043,movie,cyclo,Xích lô,0,1995,123,"Crime,Drama"
tt0112769,7.5,11569,movie,la cérémonie,La cérémonie,0,1995,111,"Crime,Drama,Mystery"
tt0112777,7.0,212,movie,dadetown,Dadetown,0,1995,93,Drama
tt0112792,6.5,51879,movie,dangerous minds,Dangerous Minds,0,1995,99,"Biography,Drama"
tt0112817,7.5,95135,movie,dead man,Dead Man,0,1995,121,"Adventure,Drama,Fantasy"
tt0112818,7.5,93470,movie,dead man walking,Dead Man Walking,0,1995,122,"Crime,Drama"
tt0112819,6.9,21858,movie,dead presidents,Dead Presidents,0,1995,119,"Action,Crime,Drama"
tt0112844,6.7,1317,movie,denise calls up,Denise Calls Up,0,1995,80,Comedy
tt0112849,5.7,149,movie,desert winds,Desert Winds,0,1994,97,"Drama,Mystery,Romance"
tt0112851,7.2,182387,movie,desperado,Desperado,0,1995,104,"Action,Crime,Thriller"
tt0112854,4.5,2403,movie,destiny turns on the radio,Destiny Turns on the Radio,0,1995,102,"Comedy,Crime,Fantasy"
tt0112857,6.7,19765,movie,devil in a blue dress,Devil in a Blue Dress,0,1995,102,"Crime,Drama,Mystery"
tt0112864,7.6,380359,movie,die hard with a vengeance,Die Hard: With a Vengeance,0,1995,128,"Action,Adventure,Thriller"
tt0112865,5.5,20,movie,diebinnen,Diebinnen,0,1996,93,"Action,Adventure,Thriller"
tt0112883,6.7,50198,movie,don juan demarco,Don Juan DeMarco,0,1994,97,"Comedy,Drama,Romance"
tt0112887,6.0,15884,movie,the doom generation,The Doom Generation,0,1995,83,"Comedy,Crime,Drama"
tt0112896,5.8,41135,movie,dracula: dead and loving it,Dracula: Dead and Loving It,0,1995,88,"Comedy,Fantasy,Horror"
tt0112907,6.3,1095,movie,drunks,Drunks,0,1995,90,Drama
tt0112913,7.6,35910,movie,fallen angels,Do lok tin si,0,1995,99,"Comedy,Crime,Drama"
tt0112922,7.3,21088,movie,the day of the beast,El día de la bestia,0,1995,103,"Action,Comedy,Crime"
tt0112950,6.7,54164,movie,empire records,Empire Records,0,1995,90,"Comedy,Drama,Music"
tt0112951,6.6,282,movie,to have (or not),En avoir (ou pas),0,1995,89,"Drama,Romance"
tt0113010,4.3,12855,movie,fair game,Fair Game,0,1995,91,"Action,Romance,Thriller"
tt0113014,5.4,1874,movie,fall time,Fall Time,0,1995,88,"Crime,Drama"
tt0113028,6.3,2957,movie,far from home: the adventures of yellow dog,Far from Home: The Adventures of Yellow Dog,0,1995,81,"Adventure,Family"
tt0113031,4.9,79,movie,farmer & chase,Farmer & Chase,0,1997,97,Comedy
tt0113041,6.0,37343,movie,father of the bride part ii,Father of the Bride Part II,0,1995,106,"Comedy,Family,Romance"
tt0113043,3.8,1314,movie,the fear,The Fear,0,1995,102,Horror
tt0113044,6.2,563,movie,feast of july,Feast of July,0,1995,116,"Crime,Drama,Mystery"
tt0113057,6.7,1798,movie,a single girl,La fille seule,0,1995,90,Drama
tt0113071,6.0,72390,movie,first knight,First Knight,0,1995,134,"Action,Adventure,Drama"
tt0113080,6.3,2024,movie,flirt,Flirt,0,1995,85,"Drama,Romance"
tt0113083,7.0,11536,movie,the flower of my secret,La flor de mi secreto,0,1995,103,"Comedy,Drama"
tt0113089,6.6,6912,movie,fluke,Fluke,0,1995,96,"Drama,Family,Fantasy"
tt0113097,6.5,12300,movie,forget paris,Forget Paris,0,1995,101,"Comedy,Romance"
tt0113101,6.7,103228,movie,four rooms,Four Rooms,0,1995,98,Comedy
tt0113104,7.7,898,movie,frank and ollie,Frank and Ollie,0,1995,89,Documentary
tt0113107,6.5,893,movie,frankie starlight,Frankie Starlight,0,1995,101,"Drama,Romance,War"
tt0113114,5.0,18244,movie,free willy 2: the adventure home,Free Willy 2: The Adventure Home,0,1995,95,"Adventure,Drama,Family"
tt0113117,6.6,49449,movie,french kiss,French Kiss,0,1995,111,"Comedy,Drama,Romance"
tt0113118,7.3,109527,movie,friday,Friday,0,1995,91,"Comedy,Drama"
tt0113122,4.8,680,movie,frisk,Frisk,0,1995,88,"Drama,Thriller"
tt0113125,7.1,275,movie,from the journals of jean seberg,From the Journals of Jean Seberg,0,1995,97,"Biography,Documentary"
tt0113133,6.8,3713,movie,funny bones,Funny Bones,0,1995,128,"Comedy,Drama"
tt0113149,6.4,4929,movie,french twist,Gazon maudit,0,1995,104,Comedy
tt0113158,6.5,3050,movie,georgia,Georgia,0,1995,115,"Drama,Music"
tt0113161,6.9,82484,movie,get shorty,Get Shorty,0,1995,105,"Comedy,Crime,Thriller"
tt0113173,5.0,236,movie,girl in the cadillac,Girl in the Cadillac,0,1995,89,"Adventure,Crime,Drama"
tt0113184,7.2,1184,tvMovie,go now,Go Now,0,1995,81,"Drama,Romance,Sport"
tt0113188,6.0,4512,movie,gold diggers: the secret of bear mountain,Gold Diggers: The Secret of Bear Mountain,0,1995,94,"Adventure,Drama,Family"
tt0113189,7.2,252518,movie,goldeneye,GoldenEye,0,1995,130,"Action,Adventure,Thriller"
tt0113198,6.9,51866,movie,a goofy movie,A Goofy Movie,0,1995,78,"Adventure,Animation,Comedy"
tt0113199,3.7,1963,movie,gordy,Gordy,0,1994,90,"Comedy,Drama,Family"
tt0113200,4.1,416,movie,gospa,Gospa,0,1995,125,"Drama,History"
tt0113211,8.1,16280,movie,the grass harp,The Grass Harp,0,1995,107,"Comedy,Drama"
tt0113212,7.0,23,short,grateful dead,Grateful Dead,0,1995,10,"Documentary,Music,Short"
tt0113228,6.6,26811,movie,grumpier old men,Grumpier Old Men,0,1995,101,"Comedy,Romance"
tt0113234,6.1,901,movie,gumby: the movie,Gumby 1,0,1995,90,"Adventure,Animation,Comedy"
tt0113243,6.2,68770,movie,hackers,Hackers,0,1995,105,"Crime,Drama,Romance"
tt0113253,4.7,35679,movie,halloween: the curse of michael myers,Halloween: The Curse of Michael Myers,0,1995,87,"Horror,Thriller"
tt0113270,7.3,446,movie,the haunted world of edward d. wood jr.,The Haunted World of Edward D. Wood Jr.,0,1995,89,"Biography,Documentary"
tt0113276,4.9,225,movie,headless body in topless bar,Headless Body in Topless Bar,0,1995,110,"Comedy,Crime,Drama"
tt0113277,8.3,627213,movie,heat,Heat,0,1995,170,"Action,Crime,Drama"
tt0113280,6.8,4876,movie,heavy,Heavy,0,1995,105,"Drama,Romance"
tt0113283,6.6,810,tvMovie,heidi fleiss: hollywood madam,Heidi Fleiss: Hollywood Madam,0,1995,106,"Biography,Documentary"
tt0113303,5.3,6806,movie,hideaway,Hideaway,0,1995,106,"Fantasy,Horror,Thriller"
tt0113305,6.5,19701,movie,higher learning,Higher Learning,0,1995,128,"Crime,Drama,Thriller"
tt0113314,7.2,1105,movie,hollow reed,Hollow Reed,0,1996,104,"Drama,Romance"
tt0113319,5.6,208,movie,homage,Homage,0,1995,97,"Drama,Thriller"
tt0113321,6.6,13129,movie,home for the holidays,Home for the Holidays,0,1995,103,"Comedy,Drama,Romance"
tt0113326,6.7,41658,movie,rumble in the bronx,Hung fan kui,0,1995,104,"Action,Comedy,Crime"
tt0113328,7.2,142,movie,hoogste tijd,Hoogste tijd,0,1995,98,Drama
tt0113347,6.3,11539,movie,how to make an american quilt,How to Make an American Quilt,0,1995,117,"Comedy,Drama,Romance"
tt0113360,5.9,5178,movie,the hunted,The Hunted,0,1995,111,"Action,Drama,Thriller"
tt0113362,7.0,6006,movie,the horseman on the roof,Le hussard sur le toit,0,1995,135,"Adventure,Drama,Romance"
tt0113369,4.0,129,movie,i shot a man in vegas,I Shot a Man in Vegas,0,1995,86,Drama
tt0113403,7.2,2575,movie,a midwinter's tale,In the Bleak Midwinter,0,1995,99,Comedy
tt0113409,7.1,67340,movie,in the mouth of madness,In the Mouth of Madness,0,1995,95,"Drama,Fantasy,Horror"
tt0113416,6.6,4685,movie,the incredibly true adventure of two girls in love,The Incredibly True Adventure of Two Girls in Love,0,1995,94,"Comedy,Drama,Romance"
tt0113419,6.0,28394,movie,the indian in the cupboard,The Indian in the Cupboard,0,1995,96,"Drama,Family,Fantasy"
tt0113425,5.4,351,movie,the innocent sleep,The Innocent Sleep,0,1995,110,"Crime,Drama,Thriller"
tt0113429,7.0,1863,movie,"institute benjamenta, or this dream that one calls human life","Institute Benjamenta, or This Dream People Call Human Life",0,1995,105,Drama
tt0113438,3.2,1327,movie,iron eagle on the attack,Iron Eagle IV,0,1995,96,"Action,Drama"
tt0113442,5.9,22290,movie,it takes two,It Takes Two,0,1995,101,"Comedy,Family,Romance"
tt0113443,7.1,3022,movie,it's my party,It's My Party,0,1996,110,"Drama,Romance"
tt0113448,6.6,5247,movie,jack & sarah,Jack & Sarah,0,1995,110,"Comedy,Drama,Romance"
tt0113451,5.3,12574,movie,jade,Jade,0,1995,95,"Crime,Drama,Thriller"
tt0113463,5.7,3025,movie,jefferson in paris,Jefferson in Paris,0,1995,139,"Biography,Drama,History"
tt0113464,6.8,6195,movie,jeffrey,Jeffrey,0,1995,92,"Comedy,Drama"
tt0113481,5.6,70713,movie,johnny mnemonic,Johnny Mnemonic,0,1995,103,"Action,Drama,Sci-Fi"
tt0113490,6.5,994,movie,the journey of august king,The Journey of August King,0,1995,91,Drama
tt0113492,5.5,116304,movie,judge dredd,Judge Dredd,0,1995,96,"Action,Crime,Sci-Fi"
tt0113497,7.0,333517,movie,jumanji,Jumanji,0,1995,104,"Adventure,Comedy,Family"
tt0113500,4.2,8010,movie,jury duty,Jury Duty,0,1995,88,Comedy
tt0113501,6.4,26755,movie,just cause,Just Cause,0,1995,102,"Action,Crime,Drama"
tt0113537,6.7,13336,movie,kicking and screaming,Kicking and Screaming,0,1995,96,"Comedy,Drama,Romance"
tt0113538,4.7,6147,movie,a kid in king arthur's court,A Kid in King Arthur's Court,0,1995,89,"Adventure,Comedy,Family"
tt0113540,7.0,77259,movie,kids,Kids,0,1995,91,Drama
tt0113541,5.1,339,movie,kids of the round table,Kids of the Round Table,0,1995,89,"Adventure,Comedy,Family"
tt0113542,6.3,2294,movie,killer: a journal of murder,Killer: A Journal of Murder,0,1995,91,"Biography,Crime,Drama"
tt0113552,5.9,18969,movie,kiss of death,Kiss of Death,0,1995,101,"Crime,Drama,Thriller"
tt0113557,7.3,1919,movie,zero kelvin,Kjærlighetens kjøtere,0,1995,118,Drama
tt0113568,7.9,139037,movie,ghost in the shell,Kôkaku Kidôtai,0,1995,83,"Action,Animation,Crime"
tt0113610,8.6,30,movie,"the last klezmer: leopold kozlowski, his life and music","The Last Klezmer: Leopold Kozlowski, His Life and Music",0,1994,85,"Documentary,Music"
tt0113612,5.7,414,movie,last summer in the hamptons,Last Summer in the Hamptons,0,1995,108,"Comedy,Drama"
tt0113613,6.7,14745,movie,the last supper,The Last Supper,0,1995,92,"Comedy,Crime,Drama"
tt0113627,7.5,121361,movie,leaving las vegas,Leaving Las Vegas,0,1995,111,"Drama,Romance"
tt0113658,6.4,283,movie,lilian's story,Lilian's Story,0,1996,94,Drama
tt0113670,7.6,34066,movie,a little princess,A Little Princess,0,1995,97,"Drama,Family,Fantasy"
tt0113674,5.2,1855,movie,live nude girls,Live Nude Girls,0,1995,95,Comedy
tt0113677,7.5,18270,movie,living in oblivion,Living in Oblivion,0,1995,90,"Comedy,Drama"
tt0113690,6.0,17429,movie,lord of illusions,Lord of Illusions,0,1995,109,"Horror,Mystery,Thriller"
tt0113691,6.4,6040,movie,losing isaiah,Losing Isaiah,0,1995,111,Drama
tt0113695,6.5,59,movie,lotto land,Lotto Land,0,1995,87,Drama
tt0113729,5.3,6548,movie,mad love,Mad Love,0,1995,93,"Comedy,Drama,Romance"
tt0113730,6.1,292,movie,madagascar skin,Madagascar Skin,0,1995,96,"Comedy,Romance"
tt0113731,7.0,605,movie,madame butterfly,Madame Butterfly,0,1995,135,"Drama,Music"
tt0113749,7.1,121071,movie,mallrats,Mallrats,0,1995,94,"Comedy,Romance"
tt0113755,5.2,9553,movie,man of the house,Man of the House,0,1995,96,"Comedy,Family"
tt0113756,5.9,332,movie,man of the year,Man of the Year,0,1995,86,"Comedy,Romance"
tt0113774,7.2,1346,movie,margaret's museum,Margaret's Museum,0,1995,114,Drama
tt0113808,5.4,3337,movie,miami rhapsody,Miami Rhapsody,0,1995,95,"Comedy,Romance"
tt0113819,7.0,39949,movie,mighty aphrodite,Mighty Aphrodite,0,1995,95,"Comedy,Drama,Fantasy"
tt0113820,5.2,26939,movie,mighty morphin power rangers: the movie,Mighty Morphin Power Rangers: The Movie,0,1995,95,"Action,Adventure,Family"
tt0113827,5.0,204,movie,mirage,Mirage,0,1995,92,"Action,Thriller"
tt0113839,5.8,188,movie,a modern affair,A Modern Affair,0,1995,90,"Comedy,Drama,Romance"
tt0113845,5.7,40656,movie,money train,Money Train,0,1995,110,"Action,Comedy,Crime"
tt0113849,6.2,2426,movie,a month by the lake,A Month by the Lake,0,1995,92,"Comedy,Drama,Romance"
tt0113851,5.7,3691,movie,moonlight and valentino,Moonlight and Valentino,0,1995,105,"Comedy,Drama,Romance"
tt0113855,5.8,116432,movie,mortal kombat,Mortal Kombat,0,1995,101,"Action,Adventure,Fantasy"
tt0113862,7.3,38440,movie,mr. holland's opus,Mr. Holland's Opus,0,1995,143,"Drama,Music"
tt0113870,7.3,28111,movie,murder in the first,Murder in the First,0,1995,122,"Drama,Thriller"
tt0113896,7.3,4104,movie,my family,My Family,0,1995,128,Drama
tt0113936,5.6,5863,movie,national lampoon's senior trip,Senior Trip,0,1995,91,"Adventure,Comedy"
tt0113947,7.2,4558,movie,nelly & monsieur arnaud,Nelly & Monsieur Arnaud,0,1995,106,Drama
tt0113952,6.1,853,movie,the neon bible,The Neon Bible,0,1995,91,Drama
tt0113957,5.9,65584,movie,the net,The Net,0,1995,114,"Action,Crime,Drama"
tt0113965,5.2,6768,movie,never talk to strangers,Never Talk to Strangers,0,1995,86,"Crime,Drama,Romance"
tt0113967,6.7,3204,movie,new jersey drive,New Jersey Drive,0,1995,98,"Crime,Drama"
tt0113972,6.3,41522,movie,nick of time,Nick of Time,0,1995,90,"Action,Crime,Drama"
tt0113973,7.2,714,movie,nico icon,Nico Icon,0,1995,70,"Biography,Documentary,Music"
tt0113986,5.5,36641,movie,nine months,Nine Months,0,1995,103,"Comedy,Romance"
tt0113987,7.1,30529,movie,nixon,Nixon,0,1995,192,"Biography,Drama,History"
tt0114007,6.8,497,movie,nothing personal,Nothing Personal,0,1995,85,Drama
tt0114008,5.7,397,movie,ten benny,Nothing to Lose,0,1995,108,Drama
tt0114011,6.8,29215,movie,now and then,Now and Then,0,1995,100,"Comedy,Drama,Romance"
tt0114015,7.1,488,movie,nueba yol,Nueba Yol,0,1995,106,"Comedy,Drama,War"
tt0114039,7.4,535,movie,once upon a time... when we were colored,Once Upon a Time... When We Were Colored,0,1995,115,"Drama,Romance"
tt0114047,5.2,240,movie,open season,Open Season,0,1995,97,Comedy
tt0114048,5.1,8950,movie,operation dumbo drop,Operation Dumbo Drop,0,1995,107,"Action,Adventure,Comedy"
tt0114057,6.9,9570,movie,othello,Othello,0,1995,123,"Drama,Romance"
tt0114069,6.6,127405,movie,outbreak,Outbreak,0,1995,127,"Action,Drama,Thriller"
tt0114084,6.4,2491,movie,panther,Panther,0,1995,124,Drama
tt0114089,6.2,269,movie,parallel sons,Parallel Sons,0,1995,93,"Drama,Romance"
tt0114093,7.3,172,movie,paris was a woman,Paris Was a Woman,0,1996,75,Documentary
tt0114095,6.5,5007,movie,party girl,Party Girl,0,1995,94,Comedy
tt0114113,6.0,2291,movie,the perez family,The Perez Family,0,1995,113,"Comedy,Drama,Romance"
tt0114122,6.7,612,movie,pharaoh's army,Pharaoh's Army,0,1995,90,Western
tt0114129,6.6,1119,movie,picture bride,Picture Bride,0,1994,94,"Drama,Romance"
tt0114131,5.8,841,movie,pie in the sky,Pie in the Sky,0,1995,95,"Comedy,Romance"
tt0114134,6.6,12946,movie,the pillow book,The Pillow Book,0,1996,126,Drama
tt0114147,6.5,70,movie,plutonium circus,Plutonium Circus,0,1994,73,Documentary
tt0114148,6.7,181654,movie,pocahontas,Pocahontas,0,1995,81,"Adventure,Animation,Drama"
tt0114151,4.4,5879,movie,poison ivy ii,Poison Ivy II,0,1996,106,"Drama,Thriller"
tt0114168,6.6,30001,movie,powder,Powder,0,1995,111,"Drama,Fantasy,Mystery"
tt0114170,4.4,290,movie,power 98,Power 98,0,1996,89,"Action,Mystery,Thriller"
tt0114176,8.7,95,movie,prerokbe ognja,Prerokbe Ognja,0,1996,90,"Documentary,Music"
tt0114194,6.4,30873,movie,the prophecy,The Prophecy,0,1995,98,"Action,Crime,Drama"
tt0114210,5.2,1064,movie,a pyromaniac's love story,A Pyromaniac's Love Story,0,1995,94,"Comedy,Romance"
tt0114214,6.5,91373,movie,the quick and the dead,The Quick and the Dead,0,1995,108,"Action,Romance,Thriller"
tt0114241,5.1,480,movie,reckless,Reckless,0,1995,91,"Comedy,Drama,Fantasy"
tt0114268,5.4,1985,tvMovie,rent-a-kid,Rent-a-Kid,0,1995,85,"Comedy,Drama,Family"
tt0114272,6.6,9404,movie,restoration,Restoration,0,1995,117,"Biography,Drama,History"
tt0114279,7.3,14569,movie,richard iii,Richard III,0,1995,110,"Drama,Sci-Fi,War"
tt0114287,6.9,42461,movie,rob roy,Rob Roy,0,1995,139,"Adventure,Biography,Drama"
tt0114296,6.4,1852,movie,roommates,Roommates,0,1995,108,"Comedy,Drama"
tt0114303,5.4,1896,movie,rough magic,Rough Magic,0,1995,105,"Comedy,Drama,Fantasy"
tt0114305,6.1,230,movie,rude,Rude,0,1995,89,"Crime,Drama"
tt0114307,6.3,425,movie,the run of the country,The Run of the Country,0,1995,109,"Drama,Romance"
tt0114319,6.3,40380,movie,sabrina,Sabrina,0,1995,127,"Comedy,Drama,Romance"
tt0114322,6.6,116,movie,the sadness of sex,The Sadness of Sex,0,1995,87,"Comedy,Romance"
tt0114323,7.1,14690,movie,safe,Safe,0,1995,119,Drama
tt0114345,5.3,15212,movie,the scarlet letter,The Scarlet Letter,0,1995,135,"Drama,Romance"
tt0114354,7.0,1602,movie,brother of sleep,Schlafes Bruder,0,1995,127,"Drama,Music,Romance"
tt0114367,6.3,26786,movie,screamers,Screamers,0,1995,108,"Horror,Sci-Fi,Thriller"
tt0114369,8.6,1566459,movie,se7en,Se7en,0,1995,127,"Crime,Drama,Mystery"
tt0114388,7.7,112484,movie,sense and sensibility,Sense and Sensibility,0,1995,136,"Drama,Romance"
tt0114432,5.0,2205,movie,hidden assassin,The Shooter,0,1995,104,"Action,Crime,Drama"
tt0114435,6.9,358,movie,the show,The Show,0,1995,93,"Documentary,Music"
tt0114436,4.9,66658,movie,showgirls,Showgirls,0,1995,128,Drama
tt0114472,5.6,57,movie,sleepover,Sleepover,0,1995,88,Drama
tt0114474,6.9,1546,movie,small faces,Small Faces,0,1995,108,Drama
tt0114478,7.4,35842,movie,smoke,Smoke,0,1995,112,"Comedy,Drama"
tt0114494,7.0,667,movie,someone else's america,Someone Else's America,0,1995,96,"Comedy,Drama"
tt0114496,5.7,14946,movie,something to talk about,Something to Talk About,0,1995,106,"Comedy,Drama,Romance"
tt0114500,7.4,162,movie,sonic outlaws,Sonic Outlaws,0,1995,87,Documentary
tt0114508,5.8,79063,movie,species,Species,0,1995,108,"Action,Horror,Sci-Fi"
tt0114534,6.5,799,movie,the stars fell on henrietta,The Stars Fell on Henrietta,0,1995,109,Drama
tt0114536,4.7,1006,movie,steal big steal little,Steal Big Steal Little,0,1995,135,Comedy
tt0114550,7.0,1637,movie,stonewall,Stonewall,0,1995,99,"Comedy,Drama,Romance"
tt0114558,7.2,70775,movie,strange days,Strange Days,0,1995,145,"Crime,Drama,Sci-Fi"
tt0114571,5.2,2805,movie,stuart saves his family,Stuart Saves His Family,0,1995,95,"Comedy,Drama"
tt0114576,5.8,34090,movie,sudden death,Sudden Death,0,1995,111,"Action,Crime,Thriller"
tt0114592,6.1,558,movie,sweet nothing,Sweet Nothing,0,1995,89,Drama
tt0114594,7.0,24010,movie,swimming with sharks,Swimming with Sharks,0,1994,93,"Comedy,Crime"
tt0114597,6.8,121,movie,synthetic pleasures,Synthetic Pleasures,0,1995,85,Documentary
tt0114608,6.7,23521,movie,tales from the crypt: demon knight,Tales from the Crypt: Demon Knight,0,1995,92,"Action,Fantasy,Horror"
tt0114609,6.4,8160,movie,tales from the hood,Tales from the Hood,0,1995,98,"Crime,Drama,Horror"
tt0114614,5.3,31719,movie,tank girl,Tank Girl,0,1995,104,"Action,Comedy,Sci-Fi"
tt0114616,5.3,160,movie,tarantella,Tarantella,0,1995,100,Drama
tt0114618,7.8,79,movie,target,Target,0,1995,122,Drama
tt0114658,2.3,4524,movie,theodore rex,Theodore Rex,0,1995,92,"Action,Comedy,Family"
tt0114660,6.8,27459,movie,things to do in denver when you're dead,Things to Do in Denver When You're Dead,0,1995,115,"Crime,Drama,Thriller"
tt0114663,6.1,3079,movie,three wishes,Three Wishes,0,1995,115,"Drama,Family,Fantasy"
tt0114666,5.0,1183,movie,the tie that binds,The Tie That Binds,0,1995,99,"Crime,Drama,Thriller"
tt0114671,7.5,11187,movie,land and freedom,Land and Freedom,0,1995,109,"Drama,War"
tt0114681,6.8,47274,movie,to die for,To Die For,0,1995,106,"Comedy,Crime,Drama"
tt0114682,6.6,31474,movie,"to wong foo, thanks for everything! julie newmar","To Wong Foo Thanks for Everything, Julie Newmar",0,1995,109,"Comedy,Drama"
tt0114690,7.0,3445,movie,tokyo fist,Tokyo Fist,0,1995,87,"Action,Drama,Thriller"
tt0114694,7.1,84816,movie,tommy boy,Tommy Boy,0,1995,97,"Adventure,Comedy"
tt0114702,6.5,15464,movie,total eclipse,Total Eclipse,0,1995,111,"Biography,Drama,Romance"
tt0114709,8.3,953300,movie,toy story,Toy Story,0,1995,81,"Adventure,Animation,Comedy"
tt0114746,8.0,605116,movie,12 monkeys,Twelve Monkeys,0,1995,129,"Mystery,Sci-Fi,Thriller"
tt0114753,6.2,3435,movie,two bits,Two Bits,0,1995,85,Drama
tt0114781,5.5,46192,movie,under siege 2: dark territory,Under Siege 2: Dark Territory,0,1995,100,"Action,Adventure,Thriller"
